Unnamed: 0,ucdp_name,ucdp_dset_id,year,modeledarticles,countT1,countT2,propT1,propT2,propdiff,propdif.L1,propdif.L2,delta1,delta1.5,delta2,delta1_L2,gap25,gap50,counter,frexWords,side_b_dset_id,region
337,KNPP,225,2006,2,2,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,2,"bangkok,burma,r,democrat,clash,oslo,burmanet,dvb,fbr,ethnic",225,Asia
338,KNPP,225,2005,4,4,0,1.0,0.0,-1.0,0.0,-2.0,0,0,0,1,0,0,1,"bangkok,burma,r,democrat,clash,oslo,burmanet,dvb,fbr,ethnic",225,Asia
339,SCIRI,231,1994,6,1,5,0.17,0.83,0.66,0.84,1.66,0,0,0,1,0,0,0,"iraq,islam,revolut,rebelli,jun,iraqi,sep,apr,citi,cr",231,Middle East
340,SCIRI,231,1993,17,10,7,0.59,0.41,-0.18,0.82,0.66,0,0,0,0,1,1,0,"r,peopl,kurdistan,aftermath,endless,sulaymaniyah,tehran,torment,upris,iran",231,Middle East
341,SCIRI,231,1991,13,12,1,0.92,0.08,-0.84,0.0,,0,0,0,0,0,0,0,"r,peopl,kurdistan,aftermath,endless,sulaymaniyah,tehran,torment,upris,iran",231,Middle East
342,SCIRI,231,1992,22,22,0,1.0,0.0,-1.0,-0.16,,0,0,0,0,0,0,0,"r,peopl,kurdistan,aftermath,endless,sulaymaniyah,tehran,torment,upris,iran",231,Middle East
343,SCIRI,231,1996,19,0,19,0.0,1.0,1.0,0.0,0.34,0,0,0,0,0,0,0,"iraq,islam,revolut,rebelli,jun,iraqi,sep,apr,citi,cr",231,Middle East
344,SCIRI,231,2004,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,,231,Middle East
345,SCIRI,231,1995,11,0,11,0.0,1.0,1.0,0.34,1.18,0,0,0,1,0,0,0,"iraq,islam,revolut,rebelli,jun,iraqi,sep,apr,citi,cr",231,Middle East
346,Ansar al-Islam,233,2005,30,28,2,0.93,0.07,-0.86,-0.04,0.14,0,0,0,0,0,0,0,"kurdish,sorani,sulaymaniyah,r,rozhnama,baghdad,dubai,doha,al-arabiya,p",233,Middle East
347,Ansar al-Islam,233,2007,7,7,0,1.0,0.0,-1.0,0.0,-0.14,0,0,0,0,0,0,0,"kurdish,sorani,sulaymaniyah,r,rozhnama,baghdad,dubai,doha,al-arabiya,p",233,Middle East
348,Ansar al-Islam,233,2004,22,20,2,0.91,0.09,-0.82,0.18,,0,0,0,0,0,0,0,"kurdish,sorani,sulaymaniyah,r,rozhnama,baghdad,dubai,doha,al-arabiya,p",233,Middle East
